timestamp,wordpress_apache_up,wordpress_http_rps,wordpress_http_avg_response_seconds,wordpress_http_avg_response_over_2s,wordpress_http_5xx_rate,wordpress_http_4xx_rate,wordpress_http_5xx_ratio,wordpress_apache_cpuload,wordpress_apache_workers_busy,wordpress_apache_workers_idle,wordpress_apache_workers_reply,wordpress_apache_workers_utilization,wordpress_process_cpu_rate,wordpress_process_resident_memory_bytes,wordpress_process_open_fds,wordpress_container_cpu_rate,wordpress_container_memory_working_set_bytes,mariadb_uptime_seconds,mariadb_threads_connected,mariadb_threads_running,mariadb_connection_usage_ratio,mariadb_questions_rate,mariadb_slow_queries_rate,mariadb_aborted_connects_rate,mariadb_innodb_row_lock_time_rate,mariadb_bytes_received_rate,mariadb_bytes_sent_rate,mariadb_innodb_buffer_pool_hit_ratio,k8s_wordpress_container_restarts_rate,k8s_wordpress_unready_containers,k8s_wordpress_non_running_pods,k8s_pods_waiting,k8s_oom_kills,k8s_wordpress_cpu_throttled_seconds_rate,k8s_cpu_throttling_ratio,k8s_wordpress_container_cpu_usage_cores,k8s_wordpress_container_memory_working_set_bytes,wordpress_deployment_available_ratio,wordpress_network_receive_errors_rate,wordpress_network_transmit_errors_rate,target
2026-04-12 14:37:20+00:00,0.0,0.1666500016665,0.7116666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4047334062209552,292007936.0,59.21428571428572,0.1017427060921879,245039104.0,4430.0,1.0,1.0,0.0066225165562913,43.763636363636365,0.0,0.0,0.0,59884.6275862069,537970.5413793104,0.0,0.0037037037037037,0.0,0.0,0.0,0.0,0.0,0.3857310722267769,0.2863216759333,245039104.0,1.0,0.0,0.0,0
2026-04-12 14:37:30+00:00,0.0,0.1458333333333333,0.7116666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4139507561837507,291945033.14285713,59.85714285714285,0.0967207911839006,244350976.0,4440.0,1.0,1.0,0.0066225165562913,36.763636363636365,0.0,0.0,0.0,59648.38965517242,528717.9310344828,0.0,0.0037037037037037,0.0,0.0,0.0,0.0,0.0,0.3961480383669821,0.280691122375819,244350976.0,1.0,0.0,0.0,0
2026-04-12 14:37:40+00:00,0.0,0.1458333333333333,0.7116666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4123184940035386,291998281.14285713,60.285714285714285,0.0954752297223239,245100544.0,4450.0,1.0,1.0,0.0066225165562913,36.81751242103593,0.0,0.0,0.0,56400.70430781216,504932.03240293,0.0,0.0037037037037037,0.0,0.0,1.0,0.0,0.0,0.3918845039380508,0.2722806958589782,245100544.0,0.0,0.0,0.0,0
2026-04-12 14:37:50+00:00,0.0,0.1458333333333333,0.7116666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4173379966755927,292002669.71428573,60.642857142857146,0.0946421097117526,245010432.0,4460.0,1.0,1.0,0.0066225165562913,36.79157787555911,0.0,0.0,0.0,55754.44137931035,487480.2103448276,0.0,0.0037037037037037,0.0,0.0,1.0,0.0,0.0,0.4054455663458756,0.2673270953530265,245010432.0,0.0,0.0,0.0,0
2026-04-12 14:38:00+00:00,0.0,0.1458333333333333,0.7116666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4304151384959859,293734692.5714286,60.35714285714285,0.0961735058685549,245010432.0,4470.0,1.0,1.0,0.0066225165562913,36.809090909090905,0.0,0.0,0.0,51330.64482758621,459861.3655172414,0.0,0.0037037037037037,0.0,0.0,1.0,0.0,0.0,0.3957228835813008,0.254890708527669,245010432.0,0.0,0.0,0.0,0
2026-04-12 14:38:10+00:00,0.0,0.1458333333333333,0.7116666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4317325310817256,292897060.5714286,60.07142857142857,0.0945464662017948,244953088.0,4480.0,1.0,1.0,0.0066225165562913,36.8,0.0,0.0,0.0,45986.41724137931,431211.63793103455,0.0,0.0037037037037037,0.0,0.0,1.0,0.0,0.0,0.3961651147205153,0.2403589019407545,244953088.0,0.0,0.0,0.0,0
2026-04-12 14:38:20+00:00,0.0,0.1458333333333333,0.7116666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437916110940189,295375725.71428573,59.85714285714285,0.0964711871340343,244916224.0,4490.0,1.0,1.0,0.0066225165562913,36.75454545454545,0.0,0.0,0.0,39950.10689655173,403945.9103448276,0.0,0.0037037037037037,0.0,0.0,1.0,0.0,0.0,0.3878210689444902,0.2277537688773583,244916224.0,0.0,0.0,0.0,0
2026-04-12 14:38:30+00:00,0.0,0.15,0.7411388888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4478364018793115,298673590.85714287,59.642857142857146,0.092886418936798,244916224.0,4500.0,1.0,1.0,0.0066225165562913,35.02727272727273,0.0,0.0,0.0,36473.01724137932,377926.9448275863,0.0,0.0037037037037037,0.0,0.0,1.0,0.0,0.0,0.3841618956680755,0.2130913590936671,244916224.0,0.0,0.0,0.0,0
2026-04-12 14:38:40+00:00,0.0,0.1624999999999999,0.8207179487179489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4515353124038728,305003081.14285713,59.0,0.0788298136352904,244858880.0,4510.0,1.0,1.0,0.0066225165562913,35.04545454545455,0.0,0.0,0.0,33058.40689655172,355330.41034482763,0.0,0.0037037037037037,0.0,1.0,1.0,0.0,0.0,0.3868477753882398,0.1988401837219839,244858880.0,0.0,0.0,0.0,0
2026-04-12 14:38:50+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4534781887912555,307767881.14285713,57.42857142857143,0.096946760702767,256053248.0,4520.0,1.0,1.0,0.0066225165562913,34.92727272727272,0.0,0.0,0.0,28528.82068965518,336510.20689655177,0.0,0.0037037037037037,0.0,1.0,1.0,0.0,0.0,0.3701521756441449,0.1866272966434893,256053248.0,0.0,0.0,0.0,0
2026-04-12 14:39:00+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.125,1.0,5.0,1.0,0.1666666666666666,0.4582592064803182,301624173.71428573,56.42857142857143,0.0275049948766024,256053248.0,4530.0,1.0,1.0,0.0066225165562913,20.47272727272727,0.0,0.0,0.0,26624.734482758624,313982.21379310347,0.0,0.0037037037037037,0.0,1.0,1.0,0.0,0.0,0.3695744792585138,0.1720175634433338,256053248.0,0.0,0.0,0.0,0
2026-04-12 14:39:10+00:00,1.0,0.0430424999999999,0.002,0.0,0.0,0.0,0.0,11.1667,1.0,5.0,1.0,0.1666666666666666,0.4584115464025818,290313069.71428573,56.35714285714285,0.0504068846122101,312623104.0,4540.0,1.0,1.0,0.0066225165562913,9.308416627003014,0.0,0.0,0.0,21955.908204826752,292028.1242166901,0.0,0.0074074074074074,0.0,1.0,0.0,0.0,0.0,0.3777547411937083,0.1666852037834782,312623104.0,0.0,0.0,0.0,0
2026-04-12 14:39:20+00:00,1.0,0.1184945833333333,0.7075313498858947,0.0,0.0,0.0,0.0,9.78571,9.0,0.0,7.0,1.0,0.4601360968332924,284780544.0,56.35714285714285,0.0475079182114549,312934400.0,4550.0,2.0,1.0,0.0132450331125827,9.38181818181818,0.0,0.0,0.0,20415.468965517244,266462.47241379315,0.0,0.0074074074074074,0.0,1.0,0.0,0.0,0.0,0.3567398066571778,0.1535952083735342,312934400.0,0.0,0.0,0.0,0
2026-04-12 14:39:30+00:00,0.0,0.13125,0.7187619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465127483730736,284849590.85714287,56.71428571428572,0.0804037836545301,543723520.0,4560.0,43.0,1.0,0.2847682119205298,25.382279686203464,0.0,0.0,0.0,18456.937931034485,285046.5206896552,0.0,0.0074074074074074,0.0,1.0,0.0,0.0,0.0,0.364884745789291,0.1527834518220818,543723520.0,0.0,0.0,0.0,0
2026-04-12 14:39:40+00:00,0.0,0.13125,0.7187619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4605208125807389,284814774.85714287,57.07142857142857,0.0856370049074222,245370880.0,4570.0,1.0,1.0,0.0066225165562913,37.881818181818176,0.0,0.0,0.0,16727.0275862069,288248.5551724138,0.0,0.0074074074074074,0.0,1.0,1.0,0.0,0.0,0.3542043211191262,0.1415917406466093,245370880.0,0.0,0.0,0.0,0
2026-04-12 14:39:50+00:00,0.0,0.13125,0.7187619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4625463899382189,284775570.28571427,58.85714285714285,0.085631095513051,245358592.0,4580.0,1.0,1.0,0.0066225165562913,37.89999999999999,0.0,0.0,0.0,13836.989655172416,263127.82758620696,0.0,0.0074074074074074,0.0,1.0,1.0,0.0,0.0,0.3440848105399874,0.1279328693102514,245358592.0,0.0,0.0,0.0,0
2026-04-12 14:40:00+00:00,0.0,0.13125,0.7187619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4707077314473579,305449117.5384616,63.46153846153846,0.085457701815455,278966272.0,4590.0,1.0,1.0,0.0066225165562913,37.92727272727272,0.0,0.0,0.0,10235.8275862069,240817.45517241384,0.0,0.0074074074074074,0.0,1.0,1.0,0.0,0.0,0.3418373666696428,0.113032341114505,278966272.0,0.0,0.0,0.0,0
2026-04-12 14:40:10+00:00,1.0,0.13125,0.7187619047619048,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.2,0.4703174258313264,284554093.71428573,59.285714285714285,0.0854646741826901,267431936.0,4600.0,1.0,1.0,0.0066225165562913,39.653283799295416,0.0,0.0,0.0,7421.596165770938,215494.7791818682,0.0,0.0077877222222222,0.0,0.0,0.0,0.0,0.0,0.2562057318072793,0.0790033551123415,267431936.0,0.0,0.0,0.0,0
2026-04-12 14:40:20+00:00,1.0,0.16116,0.586107843137255,0.0,0.0,0.0,0.0,20.2,1.0,5.0,1.0,0.1666666666666666,0.4671279543688524,284791369.14285713,59.285714285714285,0.1107706839571008,302788608.0,4610.0,1.0,1.0,0.0066225165562913,39.7,0.0,0.0,0.0,4164.2827586206895,191012.4827586207,0.0,0.0075099444444444,0.0,0.0,0.0,0.0,0.0,0.275325576566583,0.0877046098569477,302788608.0,0.0,0.0,0.0,0
2026-04-12 14:40:30+00:00,1.0,0.1778266666666667,0.5314192753242858,0.0,0.0,0.0,0.0,10.1,1.0,5.0,1.0,0.1666666666666666,0.4711881120469492,284785810.28571427,59.42857142857143,0.1047012069860716,303771648.0,4620.0,1.0,1.0,0.0066225165562913,39.654545454545456,0.0,0.0,0.0,3701.741379310345,179372.97241379315,0.0,0.0072321666666666,0.0,0.0,0.0,0.0,0.0,0.2731495810552196,0.0848583513292121,303771648.0,0.0,0.0,0.0,0
2026-04-12 14:40:40+00:00,1.0,0.2155744444444444,0.5262079508496678,0.0,0.0,0.0,0.0,8.43333,6.0,0.0,6.0,1.0,0.4680678348479531,284878555.4285714,59.285714285714285,0.1109485129031417,303927296.0,4630.0,8.0,1.0,0.0529801324503311,48.91818181818181,0.0,0.0,0.0,5475.996551724138,200587.41724137933,0.0,0.007947873015873,0.0,0.0,0.0,0.0,0.0,0.2731592368050033,0.0876660938343324,303927296.0,1.0,0.0,0.0,0
2026-04-12 14:40:50+00:00,1.0,0.7105975,2.057236756743445,1.0,0.0,0.0,0.0,13.1,67.0,2.0,67.0,0.9710144927536232,0.4674979975545013,284974811.4285714,59.07142857142857,0.1810449765761163,749940736.0,4640.0,43.0,2.0,0.2847682119205298,85.18181818181819,0.0,0.0,0.0,8026.162277244253,283774.40192173875,0.0,0.0076304126984127,0.0,0.0,0.0,0.0,0.0,0.2789970755996484,0.1163136073912802,749940736.0,1.0,0.0,0.0,1
2026-04-12 14:41:00+00:00,1.0,1.339097590240976,7.497920371869987,1.0,0.0,0.0,0.0,23.4,7.0,89.0,6.0,0.0729166666666666,0.4724974771182036,284474806.85714287,59.5,0.2497696095726312,746680320.0,4650.0,5.0,1.0,0.0331125827814569,107.071414023858,0.0,0.0,0.0,19005.61724137931,295489.20000000007,0.0,0.0073129523809523,0.0,0.0,0.0,0.0,0.0,0.3111368140987767,0.1484718517175253,746680320.0,1.0,0.0,0.0,1
2026-04-12 14:41:10+00:00,1.0,1.2645505555555556,8.995962686567164,1.0,0.0,0.0,0.0,32.4167,3.0,83.0,1.0,0.0348837209302325,0.4681128964816903,284040045.71428573,58.92857142857143,0.2925978489780586,747188224.0,4660.0,1.0,1.0,0.0066225165562913,128.9,0.0,0.0,0.0,21109.206896551725,298232.5551724138,0.0,0.0040807037037037,0.0,0.0,0.0,0.0,0.0,0.3066203483205802,0.1619531574938276,747188224.0,1.0,0.0,0.0,1
2026-04-12 14:41:20+00:00,1.0,1.2898207142857143,8.67641726618705,1.0,0.0,0.0,0.0,28.2857,3.0,73.0,1.0,0.0394736842105263,0.4682280240127581,284021321.14285713,57.785714285714285,0.2399916401000122,699826176.0,4670.0,1.0,1.0,0.0066225165562913,113.66363636363636,0.0,0.0,0.0,21147.2275862069,299756.9310344828,0.0,0.0038955185185185,0.0,0.0,0.0,0.0,0.0,0.2977342718690767,0.1610080490164282,699826176.0,1.0,0.0,0.0,1
2026-04-12 14:41:30+00:00,1.0,1.3283178337208237,8.322041379310345,1.0,0.0,0.0,0.0,25.2375,5.0,61.0,2.0,0.0757575757575757,0.4754018694970592,284067840.0,56.92857142857143,0.2325570148549379,701009920.0,4680.0,1.0,1.0,0.0066225165562913,113.07272727272726,0.0,0.0,0.0,23888.93103448276,309794.7620689656,0.0,0.0037103333333333,0.0,0.0,0.0,0.0,0.0,0.2991063169372656,0.1582183013333646,701009920.0,1.0,0.0,0.0,1
2026-04-12 14:41:40+00:00,1.0,1.478094841313928,7.484662576687116,1.0,0.0,0.0,0.0,25.7111,8.0,48.0,1.0,0.1428571428571428,0.4678099093563118,284022491.4285714,56.785714285714285,0.2697793695225395,681422848.0,4690.0,1.0,1.0,0.0066225165562913,119.4090909090909,0.0,0.0,0.0,24238.59310344828,320492.1344827587,0.0,0.0042301777777777,0.0,0.0,0.0,0.0,0.0,0.2683381406101754,0.1672681939519971,681422848.0,1.0,0.0,0.0,1
2026-04-12 14:41:50+00:00,1.0,1.601199,6.874213483146067,1.0,0.0,0.0,0.0,24.26,8.0,38.0,1.0,0.1739130434782608,0.4665804624570592,284572818.28571427,56.642857142857146,0.2739148148297784,613822464.0,4700.0,1.0,1.0,0.0066225165562913,124.97272727272728,0.0,0.0,0.0,24526.365517241386,329307.71379310347,0.0,0.0040079555555555,0.0,0.0,0.0,0.0,0.0,0.2740259856385815,0.1767146189497905,613822464.0,1.0,0.0,0.0,1
2026-04-12 14:42:00+00:00,1.0,1.724513484848485,6.353818652849741,1.0,0.0,0.0,0.0,23.0455,8.0,28.0,1.0,0.2222222222222222,0.4701221029532859,285015478.85714287,56.57142857142857,0.2727570784157839,613789696.0,4710.0,1.0,1.0,0.0066225165562913,128.04043777992484,0.0,0.0,0.0,23977.451724137936,297634.42068965524,0.0,0.0037857333333333,0.0,0.0,0.0,0.0,0.0,0.227546940932573,0.1481806518958146,613789696.0,1.0,0.0,0.0,1
2026-04-12 14:42:10+00:00,1.0,1.857339090909091,5.909537066631164,1.0,0.0,0.0,0.0,21.9417,8.0,18.0,1.0,0.3076923076923077,0.463475635258677,285055561.14285713,56.57142857142857,0.2804917579164477,504311808.0,4720.0,1.0,1.0,0.0066225165562913,132.63636363636363,0.0,0.0,0.0,23658.84827586207,278004.3172413793,0.0,0.0044543888888888,0.0,0.0,0.0,0.0,0.0,0.2182167178390145,0.1553222863226556,504311808.0,1.0,0.0,0.0,1
2026-04-12 14:42:20+00:00,1.0,1.990164696969697,5.527163734431299,1.0,0.0,0.0,0.0,20.9769,7.0,9.0,1.0,0.4375,0.4477786389596711,285580434.28571427,56.5,0.2934369819687746,438284288.0,4730.0,1.0,1.0,0.0066225165562913,137.9181818181818,0.0,0.0,0.0,23949.28965517242,287420.12758620695,0.0,0.0041766111111111,0.0,0.0,0.0,0.0,0.0,0.2090974554430301,0.1567479521357322,438284288.0,1.0,0.0,0.0,1
2026-04-12 14:42:30+00:00,1.0,2.090909090909091,5.271126078695652,1.0,0.0,0.0,0.0,20.0857,7.0,8.0,1.0,0.4666666666666667,0.4502490276123617,286053229.71428573,56.0,0.2435564360884152,439885824.0,4740.0,1.0,1.0,0.0066225165562913,133.27272727272725,0.0,0.0,0.0,24172.583948601437,296976.06881383865,0.0,0.0038988333333333,0.0,0.0,0.0,0.0,0.0,0.2026411845380772,0.159228384222105,439885824.0,1.0,0.0,0.0,1
2026-04-12 14:42:40+00:00,1.0,1.7727272727272727,5.6378564102564095,1.0,0.0,0.0,0.0,19.3,7.0,8.0,1.0,0.4666666666666667,0.4392736781443405,286161481.14285713,55.85714285714285,0.2253766093243281,443736064.0,4750.0,1.0,1.0,0.0066225165562913,100.56363636363636,0.0,0.0,0.0,24459.5275862069,306848.16206896555,0.0,0.004828074074074,0.0,0.0,0.0,0.0,0.0,0.197814645094733,0.1617757899503261,443736064.0,1.0,0.0,0.0,1
2026-04-12 14:42:50+00:00,1.0,1.31824173826083,1.4671793103448276,0.0,0.0,0.0,0.0,18.6125,7.0,8.0,1.0,0.4666666666666667,0.430018348039934,291273874.28571427,55.5,0.1368095667147087,443473920.0,4760.0,1.0,1.0,0.0066225165562913,84.65377455947082,0.0,0.0,0.0,24807.36273600016,317623.2771732133,0.0,0.0044577037037037,0.0,0.0,0.0,0.0,0.0,0.199649798022549,0.1680171928959096,443473920.0,1.0,0.0,0.0,1
2026-04-12 14:43:00+00:00,1.0,1.3636115706987146,0.3259666666666666,0.0,0.0,0.0,0.0,18.8471,7.0,8.0,1.0,0.4666666666666667,0.4397869348661797,296922258.28571427,55.42857142857143,0.1557800569759322,452931584.0,4770.0,1.0,1.0,0.0066225165562913,76.2090909090909,0.0,0.0,0.0,27660.67931034483,331646.2827586207,0.0,0.0040873333333333,0.0,0.0,0.0,0.0,0.0,0.1926049919982254,0.1744787849048464,452931584.0,1.0,0.0,0.0,1
2026-04-12 14:43:10+00:00,1.0,1.4636363636363636,0.3191180124223602,0.0,0.0,0.0,0.0,18.3167,7.0,8.0,1.0,0.4666666666666667,0.4369128279996427,294479286.85714287,55.42857142857143,0.1541525830870673,456101888.0,4780.0,1.0,1.0,0.0066225165562913,81.4090909090909,0.0,0.0,0.0,27974.16551724138,341835.6137931035,0.0,0.0055754444444444,0.0,0.0,0.0,0.0,0.0,0.1849731936477505,0.1769725059829251,456101888.0,1.0,0.0,0.0,1
2026-04-12 14:43:20+00:00,1.0,1.5363217366799085,0.3230532544378698,0.0,0.0,0.0,0.0,17.7632,7.0,8.0,2.0,0.4666666666666667,0.4245500286521991,293314267.4285714,55.5,0.1437547562114385,456142848.0,4790.0,1.0,1.0,0.0066225165562913,84.02727272727273,0.0,0.0,0.0,30955.13793103449,356356.0206896552,0.0,0.0050198888888888,0.0,0.0,0.0,0.0,0.0,0.1860949758310224,0.1836980489657053,456142848.0,1.0,0.0,0.0,1
2026-04-12 14:43:30+00:00,1.0,1.5365033184834986,0.3049526627218935,0.0,0.0,0.0,0.0,17.98,7.0,8.0,1.0,0.4666666666666667,0.4239088100021338,293397942.85714287,55.5,0.1521759776765388,454365184.0,4800.0,1.0,1.0,0.0066225165562913,83.36855868125207,0.0,0.0,0.0,31224.249189092803,368252.3193556147,0.0,0.0044643333333333,0.0,0.0,0.0,0.0,0.0,0.1813287549267493,0.1896395802725674,454365184.0,1.0,0.0,0.0,1
2026-04-12 14:43:40+00:00,1.0,1.5363636363636364,0.2951597633136094,0.0,0.0,0.0,0.0,17.4143,7.0,8.0,2.0,0.4666666666666667,0.4208975388260538,293452361.14285713,55.5,0.1450424460558526,454668288.0,4810.0,1.0,1.0,0.0066225165562913,92.82727272727271,0.0,0.0,0.0,34200.67931034483,383032.0034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1812531951507318,0.1899455055019861,454668288.0,1.0,0.0,0.0,1
2026-04-12 14:43:50+00:00,1.0,1.5545454545454545,0.3399356725146198,0.0,0.0,0.0,0.0,17.6727,7.0,8.0,1.0,0.4666666666666667,0.4247986107298666,287461376.0,55.42857142857143,0.1669263118393335,457539584.0,4820.0,1.0,1.0,0.0066225165562913,93.01818181818182,0.0,0.0,0.0,34426.63793103449,392223.3827586208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1749410567445134,0.1999714569145217,457539584.0,1.0,0.0,0.0,1
2026-04-12 14:44:00+00:00,1.0,1.5454545454545454,0.3425941176470587,0.0,0.0,0.0,0.0,17.1348,7.0,8.0,2.0,0.4666666666666667,0.4302875757090411,285099154.28571427,55.5,0.1717419017102959,461287424.0,4830.0,1.0,1.0,0.0066225165562913,103.1,0.0,0.0,0.0,37425.2049123281,406798.166161843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1618690892299608,0.2005800973345425,461287424.0,1.0,0.0,0.0,1
2026-04-12 14:44:10+00:00,1.0,1.5545454545454545,0.3910701754385965,0.0,0.0,0.0,0.0,17.3542,7.0,8.0,1.0,0.4666666666666667,0.4277593577177615,283933549.71428573,55.57142857142857,0.1774197719294649,461533184.0,4840.0,1.0,1.0,0.0066225165562913,102.88181818181818,0.0,0.0,0.0,37682.982758620696,416677.3655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1712435572575524,0.2098890239057328,461533184.0,1.0,0.0,0.0,1
2026-04-12 14:44:20+00:00,1.0,1.5727272727272728,0.3948554913294798,0.0,0.0,0.0,0.0,17.044,7.0,8.0,1.0,0.4666666666666667,0.4226119758562032,283939108.5714286,55.5,0.1799322014685278,456978432.0,4850.0,2.0,1.0,0.0132450331125827,105.17272727272726,0.0,0.0,0.0,39034.34482758621,392149.21379310347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1316163279187084,0.1932993539349044,456978432.0,1.0,0.0,0.0,1
2026-04-12 14:44:30+00:00,1.0,1.609090909090909,0.4227853107344633,0.0,0.0,0.0,0.0,17.2077,10.0,5.0,1.0,0.6666666666666666,0.4266350296890223,283941741.71428573,55.21428571428572,0.18814428912095,456978432.0,4860.0,3.0,1.0,0.0198675496688741,120.53636363636365,0.0,0.0,0.0,41857.44482758621,382461.8655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1336310866299408,0.1929360733709446,456978432.0,1.0,0.0,0.0,1
2026-04-12 14:44:40+00:00,1.0,1.7,0.5681336898395721,0.0,0.0,0.0,0.0,18.3037,14.0,4.0,3.0,0.7777777777777778,0.4201748995203214,283930331.4285714,55.21428571428572,0.2341750456222263,497082368.0,4870.0,3.0,1.0,0.0198675496688741,148.0377084542033,0.0,0.0,0.0,49949.36896551725,415317.7379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1415323054383551,0.2214081913746377,497082368.0,1.0,0.0,0.0,1
2026-04-12 14:44:50+00:00,1.0,1.8091238022509504,0.6038040201005025,0.0,0.0,0.0,0.0,19.2286,14.0,6.0,2.0,0.7,0.4102883233234935,283989430.85714287,55.285714285714285,0.2599372551146783,502185984.0,4880.0,3.0,1.0,0.0198675496688741,162.3090909090909,0.0,0.0,0.0,53987.63793103449,438470.62758620695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1462979772897847,0.2352953589336893,502185984.0,1.0,0.0,0.0,1
2026-04-12 14:45:00+00:00,1.0,1.9,0.6207224880382775,0.0,0.0,0.0,0.0,19.5103,12.0,8.0,1.0,0.6,0.4140911183173109,284021028.5714286,55.142857142857146,0.2780340711821112,502448128.0,4890.0,2.0,1.0,0.0132450331125827,165.29090909090908,0.0,0.0,0.0,54418.67413740189,456217.1797771695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1418453532448152,0.2386096915128875,502448128.0,1.0,0.0,0.0,1
2026-04-12 14:45:10+00:00,1.0,1.9997273099122848,0.5933090909090909,0.0,0.0,0.0,0.0,19.2967,12.0,8.0,1.0,0.6,0.4075310231146639,283963684.5714286,55.142857142857146,0.2809151512883173,504446976.0,4900.0,3.0,1.0,0.0198675496688741,163.0181818181818,0.0,0.0,0.0,56995.03103448276,476916.4103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134162850265436,0.2469516195033173,504446976.0,1.0,0.0,0.0,1
2026-04-12 14:45:20+00:00,1.0,2.0636363636363635,0.6293083700440528,0.0,0.0,0.0,0.0,19.9839,12.0,8.0,2.0,0.6,0.3996303765779497,283939986.28571427,55.35714285714285,0.3107747894458829,527388672.0,4910.0,4.0,1.0,0.0264900662251655,191.1459195847269,0.0,0.0,0.0,65172.575862068974,508364.7241379311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1421320777593114,0.2688165693103166,527388672.0,1.0,0.0,0.0,1
2026-04-12 14:45:30+00:00,1.0,2.136363636363636,0.723859574468085,0.0,0.0,0.0,0.0,20.6906,13.0,7.0,4.0,0.65,0.4010911037955078,284029220.5714286,55.285714285714285,0.3370554993414468,527745024.0,4920.0,2.0,1.0,0.0132450331125827,203.05454545454543,0.0,0.0,0.0,68677.4551724138,511471.0275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1283076371422405,0.2576610859126708,527745024.0,1.0,0.0,0.0,1
2026-04-12 14:45:40+00:00,1.0,2.2090306628001053,0.7449341563786007,0.0,0.0,0.0,0.0,21.3121,13.0,7.0,4.0,0.65,0.3967774526270481,284208566.85714287,55.285714285714285,0.3663936227770947,531587072.0,4930.0,3.0,1.0,0.0198675496688741,227.4909090909091,0.0,0.0,0.0,73326.31379310346,460254.6586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1386238861413777,0.2698996520828074,531587072.0,1.0,0.0,0.0,1
2026-04-12 14:45:50+00:00,1.0,2.372727272727273,0.7862758620689655,0.0,0.0,0.0,0.0,21.9588,14.0,6.0,3.0,0.7,0.3929987705523355,284578962.28571427,55.21428571428572,0.3969521344595103,530825216.0,4940.0,2.0,1.0,0.0132450331125827,233.48181818181817,0.0,0.0,0.0,65623.27931034483,472779.2413793104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1089550300970427,0.2388691651084833,530825216.0,1.0,0.0,0.0,1
2026-04-12 14:46:00+00:00,1.0,2.5,0.7303018181818182,0.0,0.0,0.0,0.0,21.7771,12.0,8.0,1.0,0.6,0.3959804418348925,284557019.4285714,55.142857142857146,0.4152765910301565,510681088.0,4950.0,3.0,1.0,0.0198675496688741,243.04545454545453,0.0,0.0,0.0,66235.37931034484,493279.86896551726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109589043362116,0.2535995030271258,510681088.0,1.0,0.0,0.0,1
2026-04-12 14:46:10+00:00,1.0,2.5727272727272728,0.7384593639575971,0.0,0.0,0.0,0.0,21.9472,12.0,8.0,1.0,0.6,0.3881864066249001,284605878.85714287,55.21428571428572,0.4067020299485711,520167424.0,4960.0,2.0,1.0,0.0132450331125827,251.87693286321837,0.0,0.0,0.0,67312.96628849178,510330.2839646684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1094983308269929,0.2553599013479615,520167424.0,1.0,0.0,0.0,1
2026-04-12 14:46:20+00:00,1.0,2.627272727272727,0.7079204152249136,0.0,0.0,0.0,0.0,21.6892,12.0,8.0,1.0,0.6,0.3805336046977245,286552064.0,55.142857142857146,0.3641113049839411,520339456.0,4970.0,2.0,1.0,0.0132450331125827,240.3501770183564,0.0,0.0,0.0,64981.92424475477,518810.6994581763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1078108740953137,0.2530222645100172,520339456.0,1.0,0.0,0.0,1
